row,legacy_url,title,brand,match_method,ad_id
6262,/advert/kfc/keep-the-fire-burning,Keep The Fire Burning,KFC,external_id,b828f196-dcdd-4e93-8993-91b28bd05a4f
6270,/advert/accurist/charmed,Charmed,Accurist,brand_year_unique,c90615a1-4584-49ea-9ce8-16a95a8ff1fd
6275,/advert/xbox-360/final-fantasy-xiii,Final Fantasy XIII,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
6348,/advert/marks-%26-spencer/autumn-2023,Autumn 2023,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
6371,/advert/bell's/cat-food,Cat Food,Bell's,brand_year_unique,7e5c30d5-2bb2-40aa-a67e-7ef29e74d4cf
6372,/advert/babyliss/curling-wand,Curling Wand,Babyliss,external_id,89a15971-1a43-4b4a-a23a-fae65e1c60bc
6378,/advert/xbox-360/kinect---once-upon-a-monster,Kinect - Once Upon A Monster,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
6435,/advert/tesco/car-insurance---fuel-for-your-family,Car Insurance - Fuel For Your Family,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
6446,/advert/xbox-360/resident-evil-5,Resident Evil 5,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
6447,/advert/warner-bros/interstellar,Interstellar,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
6452,/advert/ministry-of-sound/ibiza-annual-2008,Ibiza Annual 2008,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
6477,/advert/tesco/clubcard---a-tap-is-all-it-takes,Clubcard - A Tap Is All It Takes,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
6515,/advert/warner-bros/wrath-of-the-titans,Wrath Of The Titans,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
6520,/advert/sony/world-cup-trade-in---retirement-home,World Cup Trade In - Retirement Home,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
6541,/advert/sony/foam-city---narrative,Foam City - Narrative,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
6545,/advert/xbox-360/call-of-duty---modern-warfare-3,Call Of Duty - Modern Warfare 3,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
6564,/advert/ministry-of-sound/uncovered,Uncovered,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
6577,/advert/warner-bros/where-the-wild-things-are,Where The Wild Things Are,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
6614,/advert/best-sixties-album-in-the-world-ever/3-cds,3 CDs,Best Sixties Album In The World Ever,external_id,6142aca0-c389-4121-9bad-7c0ec84916d2
6650,/advert/yves-saint-laurent/elle-shocking,Elle Shocking,Yves Saint Laurent,external_id,afa04363-2ed7-4bec-8a43-b5e080d39e34
6658,/advert/warner-bros/zodiac,Zodiac,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
6673,/advert/xbox-360/rock-band-2,Rock Band 2,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
6719,/advert/warner-bros/it,IT,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
6729,/advert/ministry-of-sound/anthems-hip-hop,Anthems Hip-Hop,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
6763,/advert/tesco/20-per-cent-off-clothing,20 Per Cent Off Clothing,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
6805,/advert/sony/true-colours,True Colours,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
6817,/advert/warner-bros/300,300,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
6829,/advert/xbox-360/lips,Lips,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
6886,/advert/marks-%26-spencer/the-art-of-making-an-entrance,The Art Of Making An Entrance,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
6896,/advert/sony/xperia---dance,Xperia - Dance,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
6898,/advert/ralph-lauren/romance,Romance,Ralph Lauren,external_id,7c4256c3-f38b-4426-a687-c0cb00b24392
6917,/advert/mcdonald's/festive-panto-escape,Festive Panto Escape,McDonald's,external_id,28b1384f-9c5d-429a-9b81-ab957bf22f1e
7005,/advert/tesco/toy-department,Toy Department,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7006,/advert/hmv/take-that---never-forget,Take That - Never Forget,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
7052,/advert/news-of-the-world/apprentice-%26-big-brother,Apprentice & Big Brother,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
7056,/advert/news-of-the-world/michael-jackson---the-legend-lives-on,Michael Jackson - The Legend Lives On,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
7117,/advert/tesco/computer-games,Computer Games,Tesco,external_id,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7122,/advert/marks-%26-spencer/mr-and-mrs-duck,Mr And Mrs Duck,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
7138,/advert/tesco/christmas-2012---i-bring-you-fire,Christmas 2012 - I Bring You Fire,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7155,/advert/olympus/pen---call-me,Pen - Call Me,Olympus,external_id,ed4cd8a1-5e35-410b-81b0-b145542da551
7159,/advert/marks-%26-spencer/dining-for-two,Dining For Two,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
7169,/advert/hmv/the-best-of-the-bbc,The Best Of The BBC,HMV,external_id,831af9f5-6bfa-4c7d-99fc-fa77dc7c3042
7215,/advert/xbox-360/kinect---speech-recognition,Kinect - Speech Recognition,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
7272,/advert/hmv/a-classic-fm-christmas,A Classic FM Christmas,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
7287,/advert/marks-%26-spencer/lamb-with-red-onion-and-rosemary,Lamb With Red Onion And Rosemary,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
7295,/advert/the-tudors/series-3-dvd,Series 3 DVD,The Tudors,external_id,9a7c23aa-43d0-4b1b-a810-f78477717038
7299,/advert/dolce-%26-gabbana/light-blue---ski,Light Blue - Ski,Dolce & Gabbana,brand_year_unique,132fe790-8177-40b4-ae73-8ec0e1e94cb8
7328,/advert/john-lewis/live-knowingly,Live Knowingly,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
7346,/advert/warner-bros/speed-racer,Speed Racer,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
7367,/advert/lg/viewty,Viewty,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
7371,/advert/tesco/christmas-2020---no-naughty-list,Christmas 2020 - No Naughty List,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7417,/advert/tesco/cineworld-tickets,Cineworld Tickets,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7428,/advert/marks-%26-spencer/christmas-2023-%E2%80%93-do-only-what-you-love,Christmas 2023 – Do Only What You Love,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
7444,/advert/marks-%26-spencer/caroline-quentin---picnic,Caroline Quentin - Picnic,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
7476,/advert/xbox-360/your-shape---fitness-evolved,Your Shape - Fitness Evolved,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
7478,/advert/tesco/christmas-2020---no-naughty-list,Christmas 2020 - No Naughty List,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7480,/advert/marks-%26-spencer/car-insurance---jodie-kidd,Car Insurance - Jodie Kidd,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
7483,/advert/john-lewis/the-perfect-christmas-tree,The Perfect Christmas Tree,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
7490,/advert/icon/the-box,The Box,Icon,external_id,bdc586c0-11b2-4e1b-bc54-b4ff7d349f43
7506,/advert/tesco/food-love-stories---herby-salmon-tray-bake,Food Love Stories - Herby Salmon Tray Bake,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7518,/advert/schweppes/mistletoe,Mistletoe,Schweppes,external_id,603e650e-ead0-4098-aea5-3b1a04e5c19f
7537,/advert/xbox-360/call-of-duty---black-ops-ii,Call Of Duty - Black Ops II,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
7542,/advert/marks-%26-spencer/dawn's-christmas-party,Dawn's Christmas Party,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
7556,/advert/marks-%26-spencer/the-art-of-design,The Art Of Design,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
7589,/advert/bell's/pina-colada,Pina Colada,Bell's,brand_year_unique,7e5c30d5-2bb2-40aa-a67e-7ef29e74d4cf
7597,/advert/xbox-360/dead-rising-2,Dead Rising 2,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
7642,/advert/tesco/primafresco-pizza,Primafresco Pizza,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7650,/advert/warner-bros/war-dogs,War Dogs,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
7684,/advert/tesco/a-christmas-party-broadcast,A Christmas Party Broadcast,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7694,/advert/marks-%26-spencer/traditional-christmas-dinner,Traditional Christmas Dinner,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
7718,/advert/marks-%26-spencer/xmas-2009---chocolate-knickers,Xmas 2009 - Chocolate Knickers,Marks & Spencer,external_id,16600345-cfcf-4d52-b535-3e9673c9a531
7726,/advert/warner-bros/due-date,Due Date,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
7773,/advert/warner-bros/jupiter-ascending,Jupiter Ascending,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
7792,/advert/carlsberg/wwf---seal,WWF - Seal,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
7809,/advert/tesco/casablanca,Casablanca,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7822,/advert/warner-bros/top-cat-the-movie,Top Cat The Movie,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
7850,/advert/warner-bros/storks,Storks,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
7868,/advert/marks-%26-spencer/christmas-fairies,Christmas Fairies,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
7869,/advert/ministry-of-sound/downtown-funk,Downtown Funk,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
7893,/advert/tesco/diamond-jubilee,Diamond Jubilee,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7918,/advert/tesco/bag-for-life,Bag For Life,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
7955,/advert/sony/nex-5r---umbrellas,NEX-5R - Umbrellas,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
7965,/advert/lg/scarlet,Scarlet,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
7977,/advert/marks-%26-spencer/caroline-quentin---just-because---only-a-tenner,Caroline Quentin - Just Because - Only A Tenner,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
7980,/advert/warner-bros/the-kitchen,The Kitchen,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
7984,/advert/tesco/wine-festival-2012,Wine Festival 2012,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8040,/advert/john-lewis/more-than-just-a-gift---elton-john,More Than Just A Gift - Elton John,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
8095,/advert/warner-bros/the-informer,The Informer,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
8117,/advert/xbox-360/guitar-hero-world-tour,Guitar Hero World Tour,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
8148,/advert/tesco/feel-the-power-to-lower-prices,Feel The Power To Lower Prices,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8179,/advert/marks-%26-spencer/summer-salmon,Summer Salmon,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
8190,/advert/tesco/price-check-asda,Price Check Asda,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8201,/advert/sunday-mirror/a-goddess-in-the-bedroom,A Goddess In The Bedroom,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
8225,/advert/xbox-360/prince-of-persia,Prince Of Persia,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
8228,/advert/tesco/bonfire-night-food,Bonfire Night Food,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8269,/advert/ministry-of-sound/i-love-the-90s,I Love The 90s,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
8290,/advert/asda/george-gifts,George Gifts,Asda,external_id,43b3a14a-c22d-4b85-b173-d7143f892ca8
8308,/advert/sunday-mirror/free-plasticine-animals,Free Plasticine Animals,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
8329,/advert/phones4u/nokia---exclusive-rihanna-album,Nokia - Exclusive Rihanna Album,Phones4u,external_id,d975d507-f345-46c7-a932-7f21065518e3
8330,/advert/sunday-mirror/the-hoff-%26-hayley,The Hoff & Hayley,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
8359,/advert/subway/pedlo,Pedlo,Subway,external_id,d00c45c9-cca9-4159-b5f2-7834243ff926
8370,/advert/john-lewis/our-lifelong-commitment,Our Lifelong Commitment,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
8374,/advert/marks-%26-spencer/lighthouse-keeper---beach-ball,Lighthouse Keeper - Beach Ball,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
8387,/advert/news-of-the-world/bruno-memory-stick,Bruno Memory Stick,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
8412,/advert/xbox-360/gears-of-war-3,Gears Of War 3,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
8432,/advert/dolce-%26-gabbana/k-%26-q,K & Q,Dolce & Gabbana,brand_year_unique,132fe790-8177-40b4-ae73-8ec0e1e94cb8
8440,/advert/news-of-the-world/amanda's-five-steps-to-fabulous,Amanda's Five Steps To Fabulous,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
8453,/advert/tesco/free-cars-2-movie-tickets,Free Cars 2 Movie Tickets,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8464,/advert/marks-%26-spencer/valentine's-dining-for-two,Valentine's Dining For Two,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
8472,/advert/tesco/school-uniforms---price-conscious,School Uniforms - Price Conscious,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8473,/advert/marks-%26-spencer/michael-parkinson,Michael Parkinson,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
8504,/advert/hmv/sale,Sale,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
8508,/advert/marks-%26-spencer/anything-but-ordinary,Anything But Ordinary,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
8523,/advert/tesco/christmas-2015---the-final-shop,Christmas 2015 - The Final Shop,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8546,/advert/tesco/thunderbirds-theme,Thunderbirds Theme,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8570,/advert/xbox-360/kinect---disneyland-adventures,Kinect - Disneyland Adventures,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
8585,/advert/sony/skyfall,Skyfall,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
8593,/advert/tesco/autumn-%26-winter-collection,Autumn & Winter Collection,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8597,/advert/sony/rockers,Rockers,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
8611,/advert/lg/good-vibrations,Good Vibrations,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
8612,/advert/warner-bros/inception,Inception,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
8620,/advert/warner-bros/hereafter,Hereafter,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
8696,/advert/dolce-%26-gabbana/the-one---for-men,The One - For Men,Dolce & Gabbana,brand_year_unique,132fe790-8177-40b4-ae73-8ec0e1e94cb8
8712,/advert/marks-%26-spencer/cook-asian---1-2-3-4,Cook Asian - 1 2 3 4,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
8739,/advert/sony/xperia-x---james-buckley,Xperia X - James Buckley,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
8755,/advert/marks-%26-spencer/more-summer-food,More Summer Food,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
8773,/advert/tesco/tableware,Tableware,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8802,/advert/tesco/british-strawberries,British Strawberries,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8832,/advert/tesco/food-love-stories---dad's-dinner-date,Food Love Stories - Dad's Dinner Date,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8833,/advert/tesco/box-of-chocs,Box Of Chocs,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8843,/advert/news-of-the-world/britney-exclusive,Britney Exclusive,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
8848,/advert/carlsberg/england-fan-academy,England Fan Academy,Carlsberg,brand_year_unique,2bcde095-d274-4305-b256-2056e48a70a7
8850,/advert/dell/studio-xps-16,Studio XPS 16,Dell,external_id,0d043798-eb0c-4411-8c93-5efcfef51a90
8857,/advert/news-of-the-world/john-terry's-affair,John Terry's Affair,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
8862,/advert/ministry-of-sound/throw-back-slowjamz,Throw Back Slowjamz,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
8863,/advert/hmv/music-babies,Music Babies,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
8872,/advert/tesco/shopping-warrior,Shopping Warrior,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8923,/advert/marks-%26-spencer/itchycoo-park,Itchycoo Park,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
8928,/advert/tesco/euro-2012---snacks-%26-beer,Euro 2012 - Snacks & Beer,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8929,/advert/tesco/brand-guarantee---haggle,Brand Guarantee - Haggle,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
8963,/advert/hmv/12-days-of-xmas,12 Days Of Xmas,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
8968,/advert/ministry-of-sound/one,One,Ministry Of Sound,external_id,73562224-af74-4ed8-8a46-6d571eee46d5
8981,/advert/ministry-of-sound/throwback-grooves,Throwback Grooves,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
8989,/advert/marks-%26-spencer/robson-green,Robson Green,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
9001,/advert/warner-bros/wonder-woman-1984,Wonder Woman 1984,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
9004,/advert/sony/xperia-x---savour-the-moment,Xperia X - Savour The Moment,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
9055,/advert/sunday-mirror/dr-who-2010-year-planner,Dr Who 2010 Year Planner,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
9066,/advert/ministry-of-sound/the-rush,The Rush,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
9075,/advert/tesco/get-set%2C-go-free!,"Get Set, Go Free!",Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
9076,/advert/tesco/celebrating-100-years,Celebrating 100 Years,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
9088,/advert/warner-bros/kong---skull-island,Kong - Skull Island,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
9095,/advert/marks-%26-spencer/caroline-quentin---just-because---dine-in-for-%EF%BF%BD10,Caroline Quentin - Just Because - Dine In For �10,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
9118,/advert/marks-%26-spencer/the-art-of-christmas---noise,The Art Of Christmas - Noise,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
9145,/advert/warner-bros/the-lucky-one,The Lucky One,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
9219,/advert/lg/smart-tv,Smart TV,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
9238,/advert/news-of-the-world/world-cup-2010-panini-sticker-album,World Cup 2010 Panini Sticker Album,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
9248,/advert/colgate/sensitive-pro-relief,Sensitive Pro-Relief,Colgate,external_id,1579ffe0-7401-46e6-8889-70d1540baf27
9279,/advert/ministry-of-sound/the-underground-2009,The Underground 2009,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
9326,/advert/xbox-360/fallout-3,Fallout 3,Xbox 360,brand_year_unique,cd10ce7a-dc7e-4d5e-9cc7-2d80c419be3b
9331,/advert/marks-%26-spencer/the-art-of-intimacy,The Art Of Intimacy,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
9351,/advert/sunday-mirror/ashes-magazine,Ashes Magazine,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
9395,/advert/marks-%26-spencer/perfect-summer-looks,Perfect Summer Looks,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
9437,/advert/marks-%26-spencer/jubilee-weekend-sale,Jubilee Weekend Sale,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
9442,/advert/john-lewis/for-the-joy-of-home---homemade-theatre,For The Joy Of Home - Homemade Theatre,John Lewis,brand_year_unique,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
9456,/advert/tesco/milk,Milk,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
9462,/advert/sony/psp---gran-turismo,PSP - Gran Turismo,Sony,brand_year_unique,440cb21c-f678-448e-bce1-d0debda161a5
9506,/advert/ministry-of-sound/the-annual-2008,The Annual 2008,Ministry Of Sound,brand_year_unique,73562224-af74-4ed8-8a46-6d571eee46d5
9516,/advert/tesco/roast-beef,Roast Beef,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
9565,/advert/lg/renoir,Renoir,LG,brand_year_unique,848668f5-29bc-45d0-b898-7df0d47e227a
9599,/advert/tesco/f%26f---glide,F&F - Glide,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
9610,/advert/marks-%26-spencer/valentine's-dining-2021,Valentine's Dining 2021,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
9744,/advert/marks-%26-spencer/easter-2009,Easter 2009,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
9754,/advert/john-lewis/sweet-child-of-mine---ipod,Sweet Child Of Mine - iPod,John Lewis,external_id,642e8cfa-a4cd-4e32-aabb-94fb28ba0cdb
9758,/advert/news-of-the-world/the-best-of-britain's-got-talent,The Best Of Britain's Got Talent,News Of The World,brand_year_unique,ea6c7bf2-1804-4a4f-a99e-fe3164f7047c
9766,/advert/warner-bros/godzilla,Godzilla,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
9773,/advert/tesco/food-love-stories---mike's-mother-of-all-marinades,Food Love Stories - Mike's Mother Of All Marinades,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
9779,/advert/marks-%26-spencer/celebrating-125-years,Celebrating 125 Years,Marks & Spencer,brand_year_unique,58a3bdc0-49f5-49a9-9d38-0782bc51204f
9810,/advert/go-compare.com/barcombe-ladies-academy,Barcombe Ladies Academy,Go Compare.com,external_id,a84a9e18-0b95-4208-b96f-6910a123016a
9812,/advert/warner-bros/the-dark-knight-rises,The Dark Knight Rises,Warner Bros,brand_year_unique,37d8a02b-c81c-4efe-8f28-7737ec39d5e4
9822,/advert/tesco/double-clubcard-points,Double Clubcard Points,Tesco,brand_year_unique,bd0438e3-e0d0-42b6-9051-f86431b0fb43
9874,/advert/sunday-mirror/stephen-gately's-final-hours,Stephen Gately's Final Hours,Sunday Mirror,brand_year_unique,141ebb07-c7e7-4574-b544-aacecdfdec5b
9900,/advert/hmv/zen-stone,Zen Stone,HMV,brand_year_unique,92847a8f-18f7-4274-aa0d-cf2d3a1a5a23
9902,/advert/kate-moss/vintage,Vintage,Kate Moss,external_id,70fc1ac6-82b1-4593-93d9-aa231945ec80
9962,/advert/jacob's-creek/true-character,True Character,Jacob's Creek,external_id,027842e6-9ea6-45b5-89d1-08b6489f77b9
