row,legacy_url,title,brand,match_method
1575,/advert/isme.com/gets-me,Gets Me,Isme.com,unmatched
1576,/advert/heathrow/christmas-2018---bears,Christmas 2018 - Bears,Heathrow,unmatched
1577,/advert/zoosk/romantic-date,Romantic Date,Zoosk,unmatched
1578,/advert/tetley-tea/extra-strong,Extra Strong,Tetley Tea,unmatched
1579,/advert/shaftesbury-theatre/the-illusionists,The Illusionists,Shaftesbury Theatre,unmatched
1580,/advert/drafty/bank-robbers,Bank Robbers,Drafty,unmatched
1581,/advert/visa/fifa-women's-world-cup---one-moment,FIFA Women's World Cup - One Moment,Visa,unmatched
1582,/advert/dominos/so-mouth-bogglingly-tasty,So Mouth-Bogglingly Tasty,Dominos,unmatched
1583,/advert/rogue-pictures/the-unborn,The Unborn,Rogue Pictures,unmatched
1584,/advert/kellogg's/rice-krispie-squares,Rice Krispie Squares,Kellogg's,unmatched
1585,/advert/covent-garden-soup-co./win-a-farm,Win A Farm,Covent Garden Soup Co.,unmatched
1586,/advert/compare-the-market.com/meerkat-school-computer,Meerkat School Computer,Compare The Market.com,unmatched
1587,/advert/ariel/dance-moves,Dance Moves,Ariel,unmatched
1588,/advert/finish/spotty-glasses,Spotty Glasses,Finish,unmatched
1589,/advert/chilly's/gift-responsibly---claude,Gift Responsibly - Claude,Chilly's,unmatched
1590,/advert/premier-kitchens-%26-bedrooms/made-for-life,Made For Life,Premier Kitchens & Bedrooms,unmatched
1591,/advert/sun/perks,Perks,Sun,unmatched
1592,/advert/co-op/winter-wonderland,Winter Wonderland,Co-op,unmatched
1593,/advert/tesco/dawn-french---dear-fatty,Dawn French - Dear Fatty,Tesco,unmatched
1594,/advert/waitrose/heston-%26-delia---school-of-christmas-magic,Heston & Delia - School Of Christmas Magic,Waitrose,unmatched
1595,/advert/grolsch/taste-amplified,Taste Amplified,Grolsch,unmatched
1596,/advert/codemasters/f1-2010,F1 2010,Codemasters,unmatched
1597,/advert/icon/alpha-dog,Alpha Dog,Icon,unmatched
1598,/advert/willows-activity-farm/peter-rabbit-%26-friends,Peter Rabbit & Friends,Willows Activity Farm,unmatched
1599,/advert/pg-tips/planet-of-the-apes,Planet Of The Apes,PG Tips,unmatched
1600,/advert/e1-entertainment/an-education,An Education,E1 Entertainment,unmatched
1601,/advert/compeed/blister-patch,Blister Patch,Compeed,unmatched
1602,/advert/domino's/the-big-night-in-deal,The Big Night In Deal,Domino's,unmatched
1603,/advert/adidas/action-3,Action 3,Adidas,unmatched
1604,/advert/co-op/christmas-2020---busking-brothers,Christmas 2020 - Busking Brothers,Co-Op,unmatched
1605,/advert/eminem/kamikaze,Kamikaze,Eminem,unmatched
1606,/advert/dolmio/the-battle-of-dinnertime,The Battle Of Dinnertime,Dolmio,unmatched
1607,/advert/morrisons/british-spring-lamb,British Spring Lamb,Morrisons,unmatched
1608,/advert/carlsberg/karaoke-nights,Karaoke Nights,Carlsberg,unmatched
1609,/advert/118-118/texting-dance-machine,Texting Dance Machine,118 118,unmatched
1610,/advert/calgon/weird-noises,Weird Noises,Calgon,unmatched
1611,/advert/sun/match-attax-cards,Match Attax Cards,Sun,unmatched
1612,/advert/kellogg's/rice-crispie-squares---the-blob,Rice Crispie Squares - The Blob,Kellogg's,unmatched
1613,/advert/jenny-craig/friends-%26-family,Friends & Family,Jenny Craig,unmatched
1614,/advert/i-can't-believe-it's-not-butter/cow,Cow,I Can't Believe It's Not Butter,unmatched
1615,/advert/3/mix-%26-match,Mix & Match,3,unmatched
1616,/advert/playstation-3/play-together,Play Together,Playstation 3,unmatched
1617,/advert/deliveroo/food-freedom,Food Freedom,Deliveroo,unmatched
1618,/advert/hp/privacy-screen,Privacy Screen,HP,unmatched
1619,/advert/hotels.com/around-the-world,Around The World,Hotels.com,unmatched
1620,/advert/estee-lauder/advanced-night-repair,Advanced Night Repair,Estee Lauder,unmatched
1621,/advert/frubes/a-great-lunchbox-treat,A Great Lunchbox Treat,Frubes,unmatched
1622,/advert/call-of-duty-4/modern-warfare,Modern Warfare,Call Of Duty 4,unmatched
1623,/advert/ministry-of-sound/the-chilled-house-session,The Chilled House Session,Ministry Of Sound,unmatched
1624,/advert/disney/the-jungle-book,The Jungle Book,Disney,unmatched
1625,/advert/wolf-blass/cabernet-sauvignon,Cabernet Sauvignon,Wolf Blass,unmatched
1626,/advert/waitrose/heston-%26-delia---christmas-2012---desserts,Heston & Delia - Christmas 2012 - Desserts,Waitrose,unmatched
1627,/advert/brita/your-source-at-home,Your Source At Home,Brita,unmatched
1628,/advert/ladbrokes/however-you-like-to-play,However You Like To Play,Ladbrokes,unmatched
1629,/advert/apple/iphone-5---orchestra-background-noise,iPhone 5 - Orchestra Background Noise,Apple,unmatched
1630,/advert/tesco/food-love-stories---jane's-fish-cakes,Food Love Stories - Jane's Fish Cakes,Tesco,unmatched
1631,/advert/lord-of-the--dance/dangerous-games,Dangerous Games,Lord Of The  Dance,unmatched
1632,/advert/ubisoft/farcry-2,Farcry 2,Ubisoft,unmatched
1633,/advert/go-compare.com/car-insurance,Car Insurance,Go Compare.com,unmatched
1634,/advert/apple/iphone---not-an-iphone,iPhone - Not An iPhone,Apple,unmatched
1635,/advert/morrisons/fuel-saver,Fuel Saver,Morrisons,unmatched
1636,/advert/vauxhall/corsa---art,Corsa - Art,Vauxhall,unmatched
1637,/advert/momentum-pictures/never-back-down---dvd-release,Never Back Down - DVD Release,Momentum Pictures,unmatched
1638,/advert/honda/sense,Sense,Honda,unmatched
1639,/advert/pepsi-max/squid-attack,Squid Attack,Pepsi Max,unmatched
1640,/advert/werther's-original/chocolate---comfort,Chocolate - Comfort,Werther's Original,unmatched
1641,/advert/warner-bros/licence-to-wed,Licence To Wed,Warner Bros,unmatched
1642,/advert/dolce-%26-gabbana/the-only-one,The Only One,Dolce & Gabbana,unmatched
1643,/advert/gillette/fusion---confidence,Fusion - Confidence,Gillette,unmatched
1644,/advert/bt/flat-6---hotspots,Flat 6 - Hotspots,BT,unmatched
1645,/advert/bt/infinity---ryan-reynolds'-second-home,Infinity - Ryan Reynolds' Second Home,BT,unmatched
1646,/advert/nissan/qashqai---360-view-monitor,Qashqai - 360 View Monitor,Nissan,unmatched
1647,/advert/magnum/mini-always-fits,Mini Always Fits,Magnum,unmatched
1648,/advert/hyundai/ioniq-6-%E2%80%93-awaken-your-world,Ioniq 6 – Awaken Your World,Hyundai,unmatched
1649,/advert/lidl/a-christmas-you-can-believe-in,A Christmas You Can Believe In,Lidl,unmatched
1650,/advert/sainsbury's/ant-%26-dec's-christmas-party---teaser,Ant & Dec's Christmas Party - Teaser,Sainsbury's,unmatched
1651,/advert/leasing-options/genie,Genie,Leasing Options,unmatched
1652,/advert/coca-cola/giant-eagle,Giant Eagle,Coca-Cola,unmatched
1653,/advert/ikea/do-try-this-at-home,Do Try This At Home,Ikea,unmatched
1654,/advert/asda/50p-products,50p Products,Asda,unmatched
1655,/advert/number-1-musicals-album/hit-songs,Hit Songs,Number 1 Musicals Album,unmatched
1656,/advert/asda/price-guarantee---summer,Price Guarantee - Summer,Asda,unmatched
1657,/advert/raymond-weil/freelancer,Freelancer,Raymond Weil,unmatched
1658,/advert/clarkson/thriller,Thriller,Clarkson,unmatched
1659,/advert/airwick/botanica---let's-bring-nature-back,Botanica - Let's Bring Nature Back,Airwick,unmatched
1660,/advert/compare-the-market.com/autosergei,AutoSergei,Compare The Market.com,unmatched
1661,/advert/churchill/how-low-can-you-go%3F,How Low Can You Go?,Churchill,unmatched
1662,/advert/screen-gems/the-pope's-exorcist,The Pope's Exorcist,Screen Gems,unmatched
1663,/advert/nme/essential-bands-festival-edition,Essential Bands Festival Edition,NME,unmatched
1664,/advert/carte-noire/seductive---five-year-plan,Seductive - Five Year Plan,Carte Noire,unmatched
1665,/advert/dulux/promise,Promise,Dulux,unmatched
1666,/advert/argos/operation-holiday,Operation Holiday,Argos,unmatched
1667,/advert/marks-%26-spencer/summer-2012---here-comes-the-sun,Summer 2012 - Here Comes The Sun,Marks & Spencer,unmatched
1668,/advert/lionsgate/paradise-lost,Paradise Lost,Lionsgate,unmatched
1669,/advert/duracell/marathon,Marathon,Duracell,unmatched
1670,/advert/confused.com/james-corden---spin-parking,James Corden - Spin Parking,Confused.com,unmatched
1671,/advert/weetabix/weetabuddies,Weetabuddies,Weetabix,unmatched
1672,/advert/cif/stainless-steel,Stainless Steel,Cif,unmatched
1673,/advert/l'oreal/men-expert-deodorant---eric-cantona,Men Expert Deodorant - Eric Cantona,L'Oreal,unmatched
1674,/advert/universal/the-addams-family-2,The Addams Family 2,Universal,unmatched
1675,/advert/ocado/an-ocado-just-for-you,An Ocado Just For You,Ocado,unmatched
1676,/advert/volkswagen/gran,Gran,Volkswagen,unmatched
1677,/advert/mail-on-sunday/tubular-bells,Tubular Bells,Mail On Sunday,unmatched
1678,/advert/20th-century-fox/meet-dave,Meet Dave,20th Century Fox,unmatched
1679,/advert/homebase/skyscraper,Skyscraper,Homebase,unmatched
1680,/advert/gsk/shingles,Shingles,GSK,unmatched
1681,/advert/hula-hoops/ymca,YMCA,Hula Hoops,unmatched
1682,/advert/studio-canal/midnight-sun,Midnight Sun,Studio Canal,unmatched
1683,/advert/muller/world-snacks---japan,World Snacks - Japan,Muller,unmatched
1684,/advert/dfs/home-for-christmas,Home For Christmas,DFS,unmatched
1685,/advert/woolworths/bargain-dvds,Bargain DVDs,Woolworths,unmatched
1686,/advert/febreze/changing-room-experiment,Changing Room Experiment,Febreze,unmatched
1687,/advert/tesco/sport-for-schools-and-clubs,Sport For Schools And Clubs,Tesco,unmatched
1688,/advert/sky/super-molly,Super Molly,Sky,unmatched
1689,/advert/ford/zetec---toys,Zetec - Toys,Ford,unmatched
1690,/advert/walkers/max-strong---perfect-with-a-pint,Max Strong - Perfect With A Pint,Walkers,unmatched
1691,/advert/casino-royale/dvd,DVD,Casino Royale,unmatched
1692,/advert/aldi/gardening-specialbuys---hedge-trimmer,Gardening Specialbuys - Hedge Trimmer,Aldi,unmatched
1693,/advert/philadelphia/local-heroes---natalie-kelly,Local Heroes - Natalie Kelly,Philadelphia,unmatched
1694,/advert/moben/designer,Designer,Moben,unmatched
1695,/advert/durex/protect-against-stis---julia,Protect Against STIs - Julia,Durex,unmatched
1696,/advert/samsung/galaxy-pods,Galaxy Pods,Samsung,unmatched
1697,/advert/warner-bros/august-rush,August Rush,Warner Bros,unmatched
1698,/advert/nissan/leaf---100%25-electric,Leaf - 100% Electric,Nissan,unmatched
1699,/advert/johnson's/holiday-skin-fragrance,Holiday Skin Fragrance,Johnson's,unmatched
1700,/advert/john-lewis-%26-waitrose/bohemian-rhapsody,Bohemian Rhapsody,John Lewis & Waitrose,unmatched
1701,/advert/cadbury/cadvent,Cadvent,Cadbury,unmatched
1702,/advert/vanish/a-carpet-that-welcome-you,A Carpet That Welcome You,Vanish,unmatched
1703,/advert/ministry-of-sound/guilty-pleasures,Guilty Pleasures,Ministry Of Sound,unmatched
1704,/advert/paramount/star-trek-beyond,Star Trek Beyond,Paramount,unmatched
1705,/advert/food-standards-agency/germ-watch,Germ Watch,Food Standards Agency,unmatched
1706,/advert/alton-towers/the-curse-of-alton-manor,The Curse Of Alton Manor,Alton Towers,unmatched
1707,/advert/viva-la-diva/dvd-release,DVD Release,Viva La Diva,unmatched
1708,/advert/ocean's-thirteen/dvd-release,DVD Release,Ocean's Thirteen,unmatched
1709,/advert/kick-racism/dear-white-fella,Dear White Fella,Kick Racism,unmatched
1710,/advert/sky/easter-entertainment,Easter Entertainment,Sky,unmatched
1711,/advert/nationwide/high-st-romance,High St Romance,Nationwide,unmatched
1712,/advert/fever-tree/finest-mixers,Finest Mixers,Fever-Tree,unmatched
1713,/advert/android/all-kinds-of-screens-for-winning-routines,All Kinds Of Screens For Winning Routines,Android,unmatched
1714,/advert/woolworths/essential-barbra-streisand,Essential Barbra Streisand,Woolworths,unmatched
1715,/advert/ikea/launch,Launch,Ikea,unmatched
1716,/advert/sse/proud-to-make-a-difference,Proud To Make A Difference,SSE,unmatched
1717,/advert/google/chromebook---for-everyone,Chromebook - For Everyone,Google,unmatched
1718,/advert/universal/ted,Ted,Universal,unmatched
1719,/advert/homesun/free-solar-systems---michael-fish,Free Solar Systems - Michael Fish,HomeSun,unmatched
1720,/advert/sony/summer-of-psp,Summer Of PSP,Sony,unmatched
1721,/advert/clear-blue/digital---date-your-pregnancy,Digital - Date Your Pregnancy,Clear Blue,unmatched
1722,/advert/manomano/diy-shower,DIY Shower,ManoMano,unmatched
1723,/advert/pretty-little-thing/circus,Circus,Pretty Little Thing,unmatched
1724,/advert/volkswagen/diesel,Diesel,Volkswagen,unmatched
1725,/advert/rnib/keira's-christmas-appeal,Keira's Christmas Appeal,RNIB,unmatched
1726,/advert/huggies/pull-ups-explorers,Pull-Ups Explorers,Huggies,unmatched
1727,/advert/universal/johnny-english-strikes-again,Johnny English Strikes Again,Universal,unmatched
1728,/advert/universal/mamma-mia!,Mamma Mia!,Universal,unmatched
1729,/advert/rba/timeless-classics,Timeless Classics,RBA,unmatched
1730,/advert/paramount/september-5,September 5,Paramount,unmatched
1731,/advert/tesco/healthy-living-range,Healthy Living Range,Tesco,unmatched
1732,/advert/shredded-wheat/what's-inside%3F,What's Inside?,Shredded Wheat,unmatched
1733,/advert/nintendo-ds/guitar-hero-on-tour---get-your-own,Guitar Hero On Tour - Get Your Own,Nintendo DS,unmatched
1734,/advert/subway/louis-smith-vs-anthony-ogogo,Louis Smith VS Anthony Ogogo,Subway,unmatched
1735,/advert/key/right-said-fred,Right Said Fred,Key,unmatched
1736,/advert/tresemme/24-hour-body,24 Hour Body,TRESemme,unmatched
1737,/advert/organix/goodies,Goodies,Organix,unmatched
1738,/advert/melody-fm/sample,Sample,Melody FM,unmatched
1739,/advert/barclays/road-accident-scam,Road Accident Scam,Barclays,unmatched
1740,/advert/eiger/the-ultimate-bat-light,The Ultimate Bat Light,Eiger,unmatched
1741,/advert/fairy/non-bio-gel,Non Bio Gel,Fairy,unmatched
1742,/advert/nicotinell/crave-life,Crave Life,Nicotinell,unmatched
1743,/advert/playstation-4/uncharted-collection,Uncharted Collection,Playstation 4,unmatched
1744,/advert/barclaycard/freedom,Freedom,Barclaycard,unmatched
1745,/advert/comfort/do-the-moves,Do The Moves,Comfort,unmatched
1746,/advert/halifax/home-finder-app,Home Finder App,Halifax,unmatched
1747,/advert/morphy-richards/folding-mixer,Folding Mixer,Morphy Richards,unmatched
1748,/advert/magners/beard-of-bees,Beard Of Bees,Magners,unmatched
1749,/advert/visionexpress/mole-bowling,Mole Bowling,VisionExpress,unmatched
1750,/advert/sainsbury's/food-dancing,Food Dancing,Sainsbury's,unmatched
1751,/advert/easyjet/where-are-you-going%3F,Where Are You Going?,EasyJet,unmatched
1752,/advert/sunday-times/25-discoveries-dvd,25 Discoveries DVD,Sunday Times,unmatched
1753,/advert/oak-furniture-land/january-sale,January Sale,Oak Furniture Land,unmatched
1754,/advert/coca-cola/holidays-are-coming,Holidays Are Coming,Coca-Cola,unmatched
1755,/advert/apple/iphone-15-%E2%80%93-don't-let-me-go,IPhone 15 – Don't Let Me Go,Apple,unmatched
1756,/advert/churchill/beat-your-renewal,Beat Your Renewal,Churchill,unmatched
1757,/advert/hm-government/apprenticeships---get-in-go-far,Apprenticeships - Get In Go Far,HM Government,unmatched
1758,/advert/tesco/mr-bean's-holiday-dvd-offer,Mr Bean's Holiday DVD Offer,Tesco,unmatched
1759,/advert/specsavers/lumberjack,Lumberjack,Specsavers,unmatched
1760,/advert/lloyds-pharmacy/repeat-prescriptions,Repeat Prescriptions,Lloyds Pharmacy,unmatched
1761,/advert/marks-%26-spencer/autumn%2Fwinter-2012---girl-like-you,Autumn/Winter 2012 - Girl Like You,Marks & Spencer,unmatched
1762,/advert/aj-bell/ring-my-bell,Ring My Bell,AJ Bell,unmatched
1763,/advert/quorn/chef's-selection---bbq,Chef's Selection - BBQ,Quorn,unmatched
1764,/advert/turkish-airlines/morgan-freeman---widen-your-world,Morgan Freeman - Widen Your World,Turkish Airlines,unmatched
1765,/advert/specsavers/kids'-supertough-lenses---crash-test,Kids' Supertough Lenses - Crash Test,Specsavers,unmatched
1766,/advert/argos/walrus-food--delivery---one-price,Walrus Food  Delivery - One Price,Argos,unmatched
1767,/advert/british-airways/the-relaxed-trainer,The Relaxed Trainer,British Airways,unmatched
1768,/advert/muller/five-grains-crew,Five Grains Crew,Muller,unmatched
1769,/advert/ronseal/smooth-finish-filler---stroke-your-screen,Smooth Finish Filler - Stroke Your Screen,Ronseal,unmatched
1770,/advert/paddypower.com/balloons---woof!,Balloons - Woof!,Paddypower.com,unmatched
1771,/advert/zoflora/cleans-homes-beautifully,Cleans Homes Beautifully,Zoflora,unmatched
1772,/advert/booking.com/so-many-tina-feys,So Many Tina Feys,Booking.com,unmatched
1773,/advert/bravissimo/how-does-bravissimo-make-you-feel%3F,How Does Bravissimo Make You Feel?,Bravissimo,unmatched
1774,/advert/mcdonald's/chicago-stack,Chicago Stack,McDonald's,unmatched
1775,/advert/simply-be/fashion-without-limits,Fashion Without Limits,Simply Be,unmatched
1776,/advert/freemans/sleigh-street,Sleigh Street,Freemans,unmatched
1777,/advert/nhs/get-off-cigarettes---nicotine-replacement,Get Off Cigarettes - Nicotine Replacement,NHS,unmatched
1778,/advert/trademark-films/a-bunch-of-amateurs,A Bunch Of Amateurs,Trademark Films,unmatched
1779,/advert/faryl-smith/faryl,Faryl,Faryl Smith,unmatched
1780,/advert/first-aid-kit/stay-gold,Stay Gold,First Aid Kit,unmatched
1781,/advert/california/misconceptions,Misconceptions,California,unmatched
1782,/advert/boots/christmas-2024-%E2%80%93-make-magic,Christmas 2024 – Make Magic,Boots,unmatched
1783,/advert/co-op/hermitage-farm-turkey,Hermitage Farm Turkey,Co-op,unmatched
1784,/advert/herbal-essences/reborn,Reborn,Herbal Essences,unmatched
1785,/advert/kellogg's/nutri-grain---reporter,Nutri-Grain - Reporter,Kellogg's,unmatched
1786,/advert/marcus-collins/marcus-collins,Marcus Collins,Marcus Collins,unmatched
1787,/advert/eve/join-the-sleep-rich,Join The Sleep Rich,Eve,unmatched
1788,/advert/h%26m/conscious-points,Conscious Points,H&M,unmatched
1789,/advert/dfs/winter-sale-time!,Winter Sale Time!,DFS,unmatched
1790,/advert/gumtree/no-salespeople,No Salespeople,Gumtree,unmatched
1791,/advert/black-sabbath/the-ultimate-collection,The Ultimate Collection,Black Sabbath,unmatched
1792,/advert/skoda/coffee,Coffee,Skoda,unmatched
1793,/advert/santander/antandec---brick-subscription-service,Antandec - Brick Subscription Service,Santander,unmatched
1794,/advert/mcdonald's/the-proposal,The Proposal,McDonald's,unmatched
1795,/advert/nivea/sun---protect-%26-bronze,Sun - Protect & Bronze,Nivea,unmatched
1796,/advert/braun/series-3,Series 3,Braun,unmatched
1797,/advert/spoticar/spot-it.-drive-it,Spot It. Drive It,Spoticar,unmatched
1798,/advert/nurofen/adult-health-product-of-the-year,Adult Health Product Of The Year,Nurofen,unmatched
1799,/advert/dove/global-survey,Global Survey,Dove,unmatched
1800,/advert/seat/meaner%2C-leaner%2C-greener,"Meaner, Leaner, Greener",Seat,unmatched
1801,/advert/daily-mirror/ronnie-corbett,Ronnie Corbett,Daily Mirror,unmatched
1802,/advert/now-66/44-massive-hits,44 Massive Hits,Now 66,unmatched
1803,/advert/world-of-warcraft/mohawk-grenade,Mohawk Grenade,World Of Warcraft,unmatched
1804,/advert/kwik-fit/piano-man,Piano Man,Kwik-Fit,unmatched
1805,/advert/l'oreal/casting-creme-gloss---chocolates,Casting Creme Gloss - Chocolates,L'Oreal,unmatched
1806,/advert/clinique/even-better-clinical,Even Better Clinical,Clinique,unmatched
1807,/advert/fairy/platinum---scooter,Platinum - Scooter,Fairy,unmatched
1808,/advert/santander/drums,Drums,Santander,unmatched
1809,/advert/aldi/the-aldi-family,The Aldi Family,Aldi,unmatched
1810,/advert/suzuki/vitara-sz-t,Vitara SZ-T,Suzuki,unmatched
1811,/advert/smyths/if-i-were-a-toy,If I Were A Toy,Smyths,unmatched
1812,/advert/territorial-army/ta-live---card-games,TA Live - Card Games,Territorial Army,unmatched
1813,/advert/kellogg's/special-k---chewy-delight,Special K - Chewy Delight,Kellogg's,unmatched
1814,/advert/danone/shape---hunger-control-formula,Shape - Hunger Control Formula,Danone,unmatched
1815,/advert/columbia/the-karate-kid,The Karate Kid,Columbia,unmatched
1816,/advert/xbox-360/transformers---the-game,Transformers - The Game,Xbox 360,unmatched
1817,/advert/victor-chandler.com/celebrity,Celebrity,Victor Chandler.com,unmatched
1818,/advert/berocca/dancing-chameleon,Dancing Chameleon,Berocca,unmatched
1819,/advert/john-lewis/dyson-corrale,Dyson Corrale,John Lewis,unmatched
1820,/advert/aldi/easter-food,Easter Food,Aldi,unmatched
1821,/advert/universal/american-gangster,American Gangster,Universal,unmatched
1822,/advert/tesco/the-bread-perfectionists,The Bread Perfectionists,Tesco,unmatched
1823,/advert/tic-tac/gentle-refreshment,Gentle Refreshment,Tic Tac,unmatched
1824,/advert/sony/walkman---music-like-no-other,Walkman - Music Like No Other,Sony,unmatched
1825,/advert/marks-%26-spencer/adventures-in-tea-time,Adventures In Tea-Time,Marks & Spencer,unmatched
1826,/advert/abidec/building-children,Building Children,Abidec,unmatched
1827,/advert/first-direct/officially-no.1,Officially No.1,First Direct,unmatched
1828,/advert/wyke-farms/extra-mature-cheddar,Extra Mature Cheddar,Wyke Farms,unmatched
1829,/advert/barclaycard/fake-gorillas,Fake Gorillas,Barclaycard,unmatched
1830,/advert/mail-on-sunday/you-time---nigella-lawson,You Time - Nigella Lawson,Mail On Sunday,unmatched
1831,/advert/amstel/chairs,Chairs,Amstel,unmatched
1832,/advert/huawei/p20-pro,P20 Pro,Huawei,unmatched
1833,/advert/pension-wise/baddiel-%26-skinner,Baddiel & Skinner,Pension Wise,unmatched
1834,/advert/birdy/debut-album,Debut Album,Birdy,unmatched
1835,/advert/new-line-cinema/malignant,Malignant,New Line Cinema,unmatched
1836,/advert/hank-marvin/guitar-man,Guitar Man,Hank Marvin,unmatched
1837,/advert/valentino/born-in-roma,Born In Roma,Valentino,unmatched
1838,/advert/domestos/germ-buster,Germ Buster,Domestos,unmatched
1839,/advert/somerfield/what's-for-dinner%3F,What's For Dinner?,Somerfield,unmatched
1840,/advert/autotrader/new-car-feeling,New Car Feeling,AutoTrader,unmatched
1841,/advert/b%26q/bathrooms,Bathrooms,B&Q,unmatched
1842,/advert/sunday-times/angelina-jolie,Angelina Jolie,Sunday Times,unmatched
1843,/advert/skechers/skecher-street,Skecher Street,Skechers,unmatched
1844,/advert/coca-cola/video-game,Video Game,Coca-Cola,unmatched
1845,/advert/talktalk/when-will-you-join%3F,When Will You Join?,TalkTalk,unmatched
1846,/advert/lotto/think-lotto,Think Lotto,Lotto,unmatched
1847,/advert/bloo/fusions,Fusions,Bloo,unmatched
1848,/advert/clarins/festive-treats,Festive Treats,Clarins,unmatched
1849,/advert/biffy-clyro/opposites,Opposites,Biffy Clyro,unmatched
1850,/advert/universal/the-other-boleyn-girl,The Other Boleyn Girl,Universal,unmatched
1851,/advert/scs/drop-in,Drop In,ScS,unmatched
1852,/advert/mgm/spectre,Spectre,MGM,unmatched
1853,/advert/debenhams/do-a-bit-of-christmas---the-savvy-girlfriend,Do A Bit Of Christmas - The Savvy Girlfriend,Debenhams,unmatched
1854,/advert/ninja-kitchen/woodfire,Woodfire,Ninja Kitchen,unmatched
1855,/advert/domino's-pizza/piri-piri,Piri Piri,Domino's Pizza,unmatched
1856,/advert/nestle/aero-biscuit,Aero Biscuit,Nestle,unmatched
1857,/advert/gillette/fusion-proglide---chris-hoy,Fusion ProGlide - Chris Hoy,Gillette,unmatched
1858,/advert/werther's-original/caramel-shop---creamy-filling,Caramel Shop - Creamy Filling,Werther's Original,unmatched
1859,/advert/senekot/max-strength---statue,Max Strength - Statue,Senekot,unmatched
1860,/advert/irish-lotto-bet/dance---tony,Dance - Tony,Irish Lotto Bet,unmatched
1861,/advert/expedia/david's-story,David's Story,Expedia,unmatched
1862,/advert/samsung/rio-2016---one-world%2C-one-anthem,"Rio 2016 - One World, One Anthem",Samsung,unmatched
1863,/advert/co-op/fairtrade-forest-easter-egg-hunt,Fairtrade Forest Easter Egg Hunt,Co-Op,unmatched
1864,/advert/bt/best-deal---wi-fi,Best Deal - Wi-Fi,BT,unmatched
1866,/advert/o2/priority---here-comes-brighter,Priority - Here Comes Brighter,O2,unmatched
1867,/advert/dolmio/an-offer-you-can't-refuse,An Offer You Can't Refuse,Dolmio,unmatched
1868,/advert/jura/it-takes-an-island,It Takes An Island,Jura,unmatched
1869,/advert/woolworths/kelly-osbourne,Kelly Osbourne,Woolworths,unmatched
1870,/advert/lynx/final-edition---noah's-ark,Final Edition - Noah's Ark,Lynx,unmatched
1871,/advert/shell/ferrari-model-cars,Ferrari Model Cars,Shell,unmatched
1872,/advert/churchill/quiz-show,Quiz Show,Churchill,unmatched
1873,/advert/hyundai/tucson,Tucson,Hyundai,unmatched
1874,/advert/british-gases/second-price-cut,Second Price Cut,British Gases,unmatched
1875,/advert/h-samuel/christmas-2022---unwrap-the-sparkle,Christmas 2022 - Unwrap The Sparkle,H Samuel,unmatched
1876,/advert/magners/cool-down,Cool Down,Magners,unmatched
1877,/advert/john-lewis/spring-performances,Spring Performances,John Lewis,unmatched
1878,/advert/mitsubishi/have-you-driven-a-mitsubishi-lately%3F,Have You Driven A Mitsubishi Lately?,Mitsubishi,unmatched
1879,/advert/vanish/oxi-action-crystal-white,Oxi Action Crystal White,Vanish,unmatched
1880,/advert/andrex/clean-is%EF%BF%BD,Clean Is�,Andrex,unmatched
1881,/advert/skin%2Bme/just-for-you,Just For You,Skin+Me,unmatched
1882,/advert/walkers/baked,Baked,Walkers,unmatched
1883,/advert/asda/julie-walters---gilded-turkey,Julie Walters - Gilded Turkey,Asda,unmatched
1884,/advert/wh-smith/60%25-off-celebrity-hardbacks,60% Off Celebrity Hardbacks,WH Smith,unmatched
1885,/advert/cadbury/cadbury-world-ticket,Cadbury World Ticket,Cadbury,unmatched
1886,/advert/money-supermarket.com/haggling,Haggling,Money Supermarket.com,unmatched
1887,/advert/universal/no-time-to-die,No Time To Die,Universal,unmatched
1888,/advert/little-britain/usa---series-1,USA - Series 1,Little Britain,unmatched
1889,/advert/calvin-klein/euphoria,Euphoria,Calvin Klein,unmatched
1890,/advert/pg-tips/digger,Digger,PG Tips,unmatched
1891,/advert/omaze/million-pound-house-draw,Million Pound House Draw,Omaze,unmatched
1892,/advert/maltesers/raise-your-maltesers-for-comic-relief,Raise Your Maltesers For Comic Relief,Maltesers,unmatched
1893,/advert/michael-jackson/the-essential-michael-jackson,The Essential Michael Jackson,Michael Jackson,unmatched
1894,/advert/dashly/brian's-dream,Brian's Dream,Dashly,unmatched
1895,/advert/kellogg's/coco-rocks---cavemen,Coco Rocks - Cavemen,Kellogg's,unmatched
1896,/advert/costcutter/strictly-great-value,Strictly Great Value,Costcutter,unmatched
1897,/advert/murder-on-the-orient-express/dvd-release,DVD Release,Murder On The Orient Express,unmatched
1898,/advert/direct-line/winston-wolf---relax-trevor,Winston Wolf - Relax Trevor,Direct Line,unmatched
1899,/advert/sun/kate-mccann-exclusive-interview,Kate McCann Exclusive Interview,Sun,unmatched
1900,/advert/e-on/reinhold-messner,Reinhold Messner,E-on,unmatched
1901,/advert/glade/touch-%26-fresh---new-design,Touch & Fresh - New Design,Glade,unmatched
1902,/advert/disneyland-paris/where-magic-gets-real,Where Magic Gets Real,Disneyland Paris,unmatched
1903,/advert/go-daddy/harry's-jam-roly-polys,Harry's Jam Roly Polys,Go Daddy,unmatched
